Day of date,customer,ab test group name,customer sensitive to VT,impressions,installs,spend,clickthrough install,viewthrough install,viewthrough conversion rate,clickthrough conversion rate,installs conversion rate,cost per impression
12-Sep-22,customer_8,experiment,False,36546000,709,14607,365,344,0.0009412794833907951,0.0009987413123187217,0.001940020795709517,0.3996880643572484
12-Sep-22,customer_9,control,False,6921596,642,15190,512,130,0.0018781795412503128,0.0073971378855396935,0.009275317426790006,2.194580556276327
12-Sep-22,customer_9,experiment,False,4321376,636,15213,532,104,0.0024066408477299824,0.01231089356723414,0.014717534414964123,3.5204064631265597
12-Sep-22,customer_10,control,False,1777528,277,6790,202,75,0.004219342817665882,0.011364096655580108,0.015583439473245992,3.819911697593512
12-Sep-22,customer_10,experiment,False,7733457,719,6954,91,628,0.0081205597962205,0.0011767053207899132,0.009297265117010413,0.8992097583267095
12-Sep-22,customer_11,control,False,98011596,4457,14040,2714,1743,0.0017783610012839705,0.002769060101827135,0.004547421103111106,0.1432483560414627
12-Sep-22,customer_11,experiment,False,122195419,4707,14078,2231,2476,0.002026262539351005,0.0018257640247544794,0.0038520265641054847,0.11520890157101553
12-Sep-22,customer_12,control,False,301495,693,2490,655,38,0.012603857443738702,0.21725070067496974,0.22985455811870845,8.258843430239308
12-Sep-22,customer_12,experiment,False,1611858,647,2495,477,170,0.010546834770804873,0.029593177562787787,0.040140012333592656,1.5479031031269503
12-Sep-22,customer_13,control,False,994169,36,399,25,11,0.0011064517199791987,0.0025146629999527243,0.003621114719931923,0.4013402147924548
12-Sep-22,customer_13,experiment,False,583186,72,391,24,48,0.008230650255664574,0.004115325127832287,0.01234597538349686,0.6704550520760101
12-Sep-22,customer_14,control,False,4066982,950,10824,777,173,0.00425376851926072,0.019105075950668085,0.023358844469928808,2.661432974131678
12-Sep-22,customer_14,experiment,False,19512614,1258,11123,593,665,0.003408051837647175,0.003039059758984624,0.0064471115966318,0.5700415126338275
12-Sep-22,customer_15,control,False,3268392,822,10283,743,79,0.002417090728407119,0.022732891281094802,0.02514998200950192,3.1461954380013166
12-Sep-22,customer_15,experiment,False,5852233,879,10380,690,189,0.003229536486329235,0.01179037129929721,0.015019907785626443,1.7736819432855802
12-Sep-22,customer_16,control,False,15956133,4914,10488,4621,293,0.001836284518310295,0.028960651054989326,0.030796935573299624,0.6573021169978966
12-Sep-22,customer_16,experiment,False,14282808,5452,10647,4620,832,0.0058251850756517905,0.0323465805883549,0.038171765664006686,0.7454416526498151
12-Sep-22,customer_17,control,False,1477038,1284,10624,1275,9,0.0006093275866971601,0.08632140811543103,0.08693073570212818,7.192773645634032
12-Sep-22,customer_17,experiment,False,1665903,1320,10686,1308,12,0.000720330055231307,0.07851597602021246,0.07923630607544377,6.414539141834789
12-Sep-22,customer_18,control,False,1282759,252,967,238,14,0.0010913975267372905,0.01855375795453394,0.01964515548127123,0.7538438631106856
12-Sep-22,customer_18,experiment,False,1287540,230,967,221,9,0.0006990074094785405,0.017164515277195272,0.01786352268667381,0.7510446277397207
12-Sep-22,customer_19,control,True,286300,81,383,80,1,0.00034928396786587494,0.027942717429269997,0.028292001397135873,1.3377575969263011
12-Sep-22,customer_19,experiment,True,806899,109,385,101,8,0.000991449983207316,0.012517056037992365,0.013508506021199681,0.47713530441852076
12-Sep-22,customer_20,control,True,1566990,455,8640,441,14,0.0008934326319887172,0.028143127907644595,0.02903656053963331,5.513755671701798
12-Sep-22,customer_20,experiment,True,3033773,455,8741,437,18,0.0005933205945204206,0.014404505544745767,0.014997826139266188,2.8812307315016645
12-Sep-22,customer_21,control,False,25978,30,738,30,0,0.0,0.11548233120332589,0.11548233120332589,28.40865347601817
12-Sep-22,customer_21,experiment,False,120200,31,778,29,2,0.0016638935108153076,0.024126455906821963,0.02579034941763727,6.472545757071548
12-Sep-22,customer_22,control,False,1689319,145,736,119,26,0.0015390817246476241,0.00704425866281028,0.008583340387457904,0.43567851897717363
12-Sep-22,customer_22,experiment,False,1842619,175,737,132,43,0.002333634896850624,0.0071637164275414516,0.009497351324392073,0.39997416720439766
12-Sep-22,customer_23,control,True,561133,77,538,69,8,0.0014256869583503377,0.012296550015771662,0.013722236974122,0.9587744794906021
12-Sep-22,customer_23,experiment,True,177470,84,539,73,11,0.006198230686876655,0.04113371274018144,0.0473319434270581,3.037133036569561
12-Sep-22,customer_24,control,False,2482140,1510,682,1415,95,0.003827342535070544,0.05700725986447179,0.06083460239954233,0.27476290620190646
12-Sep-22,customer_24,experiment,False,5162077,1487,700,1392,95,0.001840344496992199,0.026965889892769906,0.028806234389762105,0.13560433135731995
12-Sep-22,customer_25,control,False,10492642,5730,7760,4586,1144,0.01090287841708504,0.04370681854960838,0.054609696966693426,0.7395658786414326
12-Sep-22,customer_25,experiment,False,23119528,6317,7833,3815,2502,0.010822020241935735,0.01650120192765181,0.027323222169587547,0.33880449462463075
12-Sep-22,customer_26,control,False,45944,201,595,194,7,0.015235939404492426,0.4222531777816473,0.43748911718613964,12.950548493818562
12-Sep-22,customer_26,experiment,False,170215,186,598,176,10,0.0058749228916370475,0.10339864289281202,0.10927356578444908,3.5132038891989543
12-Sep-22,customer_27,control,False,2678197,718,4035,673,45,0.001680234874432314,0.025128846010954383,0.026809080885386697,1.5066106040743081
12-Sep-22,customer_27,experiment,False,3996935,743,4066,688,55,0.0013760544016852914,0.01721318960653601,0.0185892440082213,1.0172794904095261
12-Sep-22,customer_28,control,False,9917023,676,3383,393,283,0.0028536789720060144,0.003962882812715065,0.00681656178472108,0.3411305993744292
12-Sep-22,customer_28,experiment,False,8574773,648,3382,354,294,0.0034286621931566004,0.004128389171351825,0.007557051364508426,0.3944127733760416
12-Sep-22,customer_29,control,False,2538964,71,548,36,35,0.001378515016361004,0.001417901159685604,0.002796416176046608,0.21583606541880862
12-Sep-22,customer_29,experiment,False,900545,51,552,34,17,0.001887745753960102,0.003775491507920204,0.005663237261880305,0.612962150697633
12-Sep-22,customer_30,control,False,2234241,559,5837,536,23,0.0010294323665173096,0.02399024993275121,0.025019682299268525,2.6125203145050153
12-Sep-22,customer_30,experiment,False,5183228,639,5881,588,51,0.0009839428248188194,0.011344281980264036,0.012328224805082855,1.1346211279920544
13-Sep-22,customer_1,control,False,7104147,2639,41270,2485,154,0.0021677479365221465,0.034979568975698275,0.037147316912220424,5.809282944173312
13-Sep-22,customer_1,experiment,False,14900317,2619,39946,2117,502,0.0033690558395502593,0.014207751418979878,0.017576807258530138,2.6808825610891365
13-Sep-22,customer_2,control,False,21690323,3023,6971,2689,334,0.0015398571980693879,0.0123972335497263,0.013937090747795686,0.32138756071082947
13-Sep-22,customer_2,experiment,False,18339971,3147,6995,2770,377,0.002055619390019755,0.015103622573885204,0.017159241963904958,0.3814073642755487
13-Sep-22,customer_3,control,False,28674803,3383,14436,2843,540,0.0018831864337481236,0.0099146278354554,0.011797814269203523,0.5034385066219984
13-Sep-22,customer_3,experiment,False,66666485,4185,14463,2486,1699,0.002548506944681424,0.00372901016155269,0.006277517106234114,0.21694559117673595
13-Sep-22,customer_4,control,True,9559368,6055,7577,5694,361,0.003776400280855387,0.05956460719997389,0.06334100748082927,0.7926256212753814
13-Sep-22,customer_4,experiment,True,8161286,6123,7606,5718,405,0.004962453221220284,0.07006248770108044,0.07502494092230073,0.9319609679160857
13-Sep-22,customer_5,control,True,28237733,1623,17455,1210,413,0.0014625819997660578,0.004285046536844866,0.0057476285366109235,0.6181445231456788
13-Sep-22,customer_5,experiment,True,22367388,1735,17475,1318,417,0.0018643213950596288,0.005892507430907891,0.00775682882596752,0.7812713759872185
13-Sep-22,customer_6,control,False,2492715,171,3350,163,8,0.0003209352051879176,0.006539054805703821,0.006859990010891739,1.343916171724405
13-Sep-22,customer_6,experiment,False,2771452,143,3361,126,17,0.0006133968764387765,0.004546353319487402,0.005159750195926179,1.2127217068886633
13-Sep-22,customer_7,control,False,3203506,421,1390,378,43,0.0013422793651705351,0.011799572093824703,0.013141851458995239,0.43389960874117295
13-Sep-22,customer_7,experiment,False,11752334,456,1365,306,150,0.0012763422142359126,0.0026037381170412616,0.0038800803312771747,0.11614714149546805
13-Sep-22,customer_8,control,False,2806328,673,14565,613,60,0.0021380252058918275,0.02184349085352817,0.023981516059419995,5.190056187302411
13-Sep-22,customer_8,experiment,False,32589129,797,14631,446,351,0.001077046275155129,0.0013685545262654918,0.002445600801420621,0.44895339178902266
13-Sep-22,customer_9,control,False,6969438,589,14133,485,104,0.0014922293590960993,0.0069589542227077705,0.00845118358180387,2.0278536088562666
13-Sep-22,customer_9,experiment,False,4522082,630,14103,533,97,0.0021450296566935317,0.011786606257913943,0.013931635914607476,3.1186962111699876
13-Sep-22,customer_10,control,False,2327758,310,8022,224,86,0.003694542130238625,0.009622993455505255,0.013317535585743879,3.4462345312528195
13-Sep-22,customer_10,experiment,False,8667735,748,8129,89,659,0.0076029089491083885,0.0010267965045078096,0.008629705453616198,0.9378459309150545
13-Sep-22,customer_11,control,False,97917825,4537,13761,2793,1744,0.0017810853131184235,0.0028523917887269246,0.0046334771018453486,0.1405362098269646
13-Sep-22,customer_11,experiment,False,127340882,4864,13825,2445,2419,0.001899625604917673,0.0019200432426720586,0.0038196688475897315,0.1085668622901481
13-Sep-22,customer_12,control,False,316226,644,2482,587,57,0.018025083326481693,0.1856267353095571,0.2036518186360388,7.848816985320625
13-Sep-22,customer_12,experiment,False,1960548,759,2497,503,256,0.013057573698782177,0.02565609207221654,0.038713665770998724,1.273623497103871
13-Sep-22,customer_13,control,False,892555,50,381,33,17,0.0019046445317095306,0.0036972511497890886,0.00560189568149862,0.42686445093019476
13-Sep-22,customer_13,experiment,False,530796,76,385,22,54,0.010173399950263378,0.00414471849825545,0.01431811844851883,0.7253257371947038
13-Sep-22,customer_14,control,False,7746554,1361,11961,1195,166,0.002142888308788656,0.015426214030135206,0.017569102338923864,1.544041389242236
13-Sep-22,customer_14,experiment,False,20923104,1688,12152,1091,597,0.002853305131016889,0.005214331487335722,0.008067636618352612,0.5807933660321146
13-Sep-22,customer_15,control,False,3202305,853,10608,775,78,0.0024357455020680417,0.02420131748849657,0.02663706299056461,3.3126138828125367
13-Sep-22,customer_15,experiment,False,4203304,989,10600,828,161,0.003830320148150122,0.019698789333343486,0.023529109481493605,2.5218256876019436
13-Sep-22,customer_16,control,False,16467763,4960,9829,4679,281,0.0017063641248662614,0.02841308804359159,0.030119452168457853,0.5968630954914763
13-Sep-22,customer_16,experiment,False,14332928,5604,9905,4772,832,0.0058048153175680505,0.03329396477816675,0.0390987800957348,0.6910660543330714
13-Sep-22,customer_17,control,False,1464326,1318,10639,1310,8,0.0005463264327752154,0.08946095336694151,0.09000727979971673,7.265458647869395
13-Sep-22,customer_17,experiment,False,1699230,1331,10712,1319,12,0.0007062022210059851,0.07762339412557452,0.07832959634658052,6.304031826180093
13-Sep-22,customer_18,control,False,1139796,229,950,212,17,0.0014914949692752036,0.01859981961684372,0.02009131458611892,0.8334824828302608
13-Sep-22,customer_18,experiment,False,1193716,267,958,256,11,0.00092149221422851,0.021445636985681686,0.0223671291999102,0.8025359465735569
13-Sep-22,customer_19,control,True,254327,83,384,79,4,0.0015727783522787593,0.031062372457505497,0.032635150809784255,1.509867218187609
13-Sep-22,customer_19,experiment,True,685076,92,387,83,9,0.0013137228570260816,0.012115444125907199,0.01342916698293328,0.5649008285212151
13-Sep-22,customer_20,control,True,1633616,562,8975,546,16,0.000979422336705811,0.033422787240085794,0.03440220957679161,5.493947169959157
13-Sep-22,customer_20,experiment,True,3005021,549,9141,530,19,0.0006322751155482774,0.017637147960030894,0.018269423075579175,3.0419088585404226
13-Sep-22,customer_21,control,False,24858,32,749,32,0,0.0,0.12873119317724674,0.12873119317724674,30.13114490304932
13-Sep-22,customer_21,experiment,False,55414,23,766,21,2,0.0036091962319991337,0.037896560435990906,0.04150575666799004,13.823221568556683
13-Sep-22,customer_22,control,False,1587259,153,729,130,23,0.001449038877713089,0.00819021974359572,0.009639258621308811,0.45928232254471385
13-Sep-22,customer_22,experiment,False,1747957,170,736,142,28,0.0016018700688861338,0.008123769635065394,0.009725639703951527,0.42106298953578375
13-Sep-22,customer_23,control,True,514528,80,558,66,14,0.002720940356987375,0.012827290254369052,0.015548230611356427,1.084489085142111
13-Sep-22,customer_23,experiment,True,174291,71,561,57,14,0.008032543275326896,0.03270392619240236,0.040736469467729255,3.218754841041706
13-Sep-22,customer_24,control,False,5279319,1940,830,1831,109,0.0020646602336399826,0.03468250355775054,0.03674716379139052,0.15721724714873261
13-Sep-22,customer_24,experiment,False,5870487,1959,842,1820,139,0.0023677763020342264,0.031002538630951742,0.03337031493298597,0.14342932707286465
13-Sep-22,customer_25,control,False,10212420,5502,6914,4367,1135,0.01111391815064402,0.04276165688446029,0.05387557503510432,0.6770187673440771
13-Sep-22,customer_25,experiment,False,18919338,6148,6953,3593,2555,0.013504700851583708,0.018991150747452158,0.03249585159903586,0.36750757346795115
13-Sep-22,customer_26,control,False,41575,145,512,138,7,0.01683704149128082,0.3319302465423933,0.34876728803367407,12.315093205051113
13-Sep-22,customer_26,experiment,False,105517,157,517,151,6,0.005686287517651184,0.14310490252755478,0.148791190045206,4.89968441104277
13-Sep-22,customer_27,control,False,2538222,720,3995,688,32,0.0012607250272040822,0.02710558808488777,0.02836631311209185,1.5739364011500965
13-Sep-22,customer_27,experiment,False,3642445,750,4017,700,50,0.001372704323606808,0.01921786053049531,0.02059056485410212,1.1028306535857095
13-Sep-22,customer_28,control,False,8893844,685,3363,404,281,0.0031594887430002145,0.004542467801324152,0.007701956544324366,0.3781267132636912
13-Sep-22,customer_28,experiment,False,7858490,658,3358,378,280,0.0035630254667245237,0.004810084380078107,0.00837310984680263,0.42730855418789104
13-Sep-22,customer_29,control,False,2544025,59,555,35,24,0.0009433869557099479,0.0013757726437436738,0.0023191595994536216,0.21815823350792543
13-Sep-22,customer_29,experiment,False,795694,54,555,35,19,0.0023878526167094385,0.004398675872885807,0.006786528489595246,0.6975043169861781
13-Sep-22,customer_30,control,False,2300171,682,5845,649,33,0.001434675943658102,0.02821529355860934,0.029649969502267438,2.5411154214186684
13-Sep-22,customer_30,experiment,False,5355375,580,5866,532,48,0.0008962957776066103,0.009933944868473262,0.010830240646079873,1.0953481315500782
14-Sep-22,customer_1,control,False,7465327,2482,40761,2357,125,0.0016744075644643565,0.0315726290355399,0.033247036600004255,5.46004213881053
14-Sep-22,customer_1,experiment,False,5357999,2620,40726,2430,190,0.003546099952612906,0.04535275202552296,0.04889885197813587,7.600971930005959
14-Sep-22,customer_2,control,False,19039823,2986,5954,2653,333,0.0017489658386004954,0.013933953062483828,0.015682918901084322,0.3127129910819024
14-Sep-22,customer_2,experiment,False,16221029,2984,5977,2618,366,0.0022563303474767227,0.01613954330517503,0.018395873652651752,0.3684723083843818
14-Sep-22,customer_3,control,False,26797320,3310,14240,2836,474,0.0017688335997778882,0.010583147867025508,0.012351981466803396,0.5313964232244119
14-Sep-22,customer_3,experiment,False,64697163,4039,14291,2363,1676,0.0025905309016409266,0.0036524012652610436,0.00624293216690197,0.22089067491259237
14-Sep-22,customer_4,control,True,7905384,5555,7234,5267,288,0.0036430867874349938,0.06662547954659762,0.0702685663340326,0.9150725632050258
14-Sep-22,customer_4,experiment,True,6673195,5700,7278,5368,332,0.004975128105802393,0.08044122792755196,0.08541635603335433,1.0906319986153559
14-Sep-22,customer_5,control,True,27457951,1650,17141,1246,404,0.001471340669229106,0.004537847707572935,0.006009188376802042,0.6242636240409927
14-Sep-22,customer_5,experiment,True,21561019,1649,17173,1319,330,0.001530539906300347,0.006117521625485326,0.007648061531785672,0.7964836912392684
14-Sep-22,customer_6,control,False,2537783,168,3836,161,7,0.0002758313063016026,0.00634412004493686,0.006619951351238463,1.5115555585327825
14-Sep-22,customer_6,experiment,False,2681010,137,3782,120,17,0.0006340893916844772,0.00447592511777278,0.005110014509457257,1.4106623996180543
14-Sep-22,customer_7,control,False,2534906,462,1357,419,43,0.0016963153663291655,0.016529212523067917,0.018225527889397082,0.5353255702578321
14-Sep-22,customer_7,experiment,False,10606683,466,1368,324,142,0.001338778579505016,0.0030546778856311626,0.004393456465136179,0.12897528850442685
14-Sep-22,customer_8,control,False,2878124,610,14538,566,44,0.0015287736039169958,0.019665587723114084,0.02119436132703108,5.051206966760293
14-Sep-22,customer_8,experiment,False,31693534,692,14715,392,300,0.0009465653151838479,0.0012368453451735613,0.002183410660357409,0.4642902870976774
14-Sep-22,customer_9,control,False,6799259,661,14107,563,98,0.0014413335335512296,0.008280314075401453,0.009721647608952682,2.074784914061959
14-Sep-22,customer_9,experiment,False,4606655,568,14153,484,84,0.0018234489016433835,0.010506538909469018,0.012329987811112402,3.072294322018905
14-Sep-22,customer_10,control,False,1856784,213,7518,165,48,0.0025851149083576767,0.008886332497479513,0.01147144740583719,4.04893622521521
14-Sep-22,customer_10,experiment,False,7468698,660,7681,85,575,0.007698798371550169,0.001138083237533503,0.008836881609083672,1.0284255702935103
14-Sep-22,customer_11,control,False,91565218,4472,13986,2771,1701,0.001857692295342976,0.0030262582894740662,0.004883950584817043,0.15274358872820026
14-Sep-22,customer_11,experiment,False,111932983,4718,14236,2419,2299,0.002053907560026342,0.002161114566204315,0.0042150221262306576,0.12718324499580255
14-Sep-22,customer_12,control,False,288158,613,2465,575,38,0.01318720979462656,0.19954330610290186,0.21273051589752842,8.554334774672228
14-Sep-22,customer_12,experiment,False,1554429,717,2501,575,142,0.009135187261689019,0.03699107517937455,0.04612626244106356,1.6089509395411434
14-Sep-22,customer_13,control,False,547775,22,378,13,9,0.001643010360093104,0.00237323718680115,0.0040162475468942535,0.6900643512391037
14-Sep-22,customer_13,experiment,False,422141,91,385,24,67,0.015871474223067648,0.005685304199307815,0.021556778422375463,0.9120175486389618
14-Sep-22,customer_14,control,False,5667478,1330,11706,1204,126,0.002223211100246,0.021244017180128444,0.023467228280374446,2.065468979323784
14-Sep-22,customer_14,experiment,False,16695435,1511,11942,980,531,0.003180510121479314,0.005869868020809282,0.009050378142288597,0.7152853459643309
14-Sep-22,customer_15,control,False,2829017,813,10259,741,72,0.0025450536352379645,0.026192843662657384,0.028737897297895346,3.626347950542538
14-Sep-22,customer_15,experiment,False,4457717,933,10285,766,167,0.003746312293938803,0.017183683935072594,0.020929996229011396,2.307234846895844
14-Sep-22,customer_16,control,False,19327483,5148,10966,4893,255,0.0013193647615677632,0.025316281483729674,0.026635646245297434,0.5673785872687096
14-Sep-22,customer_16,experiment,False,16847734,5492,11175,4663,829,0.0049205430237680625,0.027677312569156183,0.032597855592924246,0.6632939480169856
14-Sep-22,customer_17,control,False,1157033,1246,10130,1239,7,0.0006049957088518651,0.10708424046678013,0.10768923617563199,8.75515218667056
14-Sep-22,customer_17,experiment,False,1311402,1160,10093,1147,13,0.000991305488324709,0.0874636457775724,0.0884549512658971,7.696343302816375
14-Sep-22,customer_18,control,False,1073909,221,954,210,11,0.0010242953546343312,0.019554729497564507,0.020579024852198837,0.8883434257465018
14-Sep-22,customer_18,experiment,False,1119433,265,951,256,9,0.0008039784426580243,0.022868720146717134,0.02367269858937516,0.8495372210753123
14-Sep-22,customer_19,control,True,279240,104,384,98,6,0.002148689299527288,0.03509525855894571,0.037243947858472994,1.3751611516974644
14-Sep-22,customer_19,experiment,True,718881,101,383,93,8,0.0011128406509561387,0.012936772567365112,0.014049613218321252,0.5327724616452515
14-Sep-22,customer_20,control,True,1484558,472,8056,457,15,0.001010401749207508,0.030783573292522085,0.03179397504172959,5.426530994410458
14-Sep-22,customer_20,experiment,True,2776943,534,8217,518,16,0.0005761731515555055,0.01865360578160949,0.019229778933164996,2.959009241457243
14-Sep-22,customer_21,control,False,28820,33,746,30,3,0.010409437890353921,0.1040943789035392,0.11450381679389314,25.884802220680083
14-Sep-22,customer_21,experiment,False,42655,37,765,35,2,0.004688782088852421,0.08205368655491736,0.08674246864376978,17.93459148986051
14-Sep-22,customer_22,control,False,1775176,159,723,137,22,0.001239313735652127,0.007717544626560971,0.0089568583622131,0.4072835594893126
14-Sep-22,customer_22,experiment,False,1917467,141,725,113,28,0.0014602598115117495,0.005893191382172418,0.007353451193684168,0.3781029869092923
14-Sep-22,customer_23,control,True,423171,78,536,64,14,0.0033083552511868723,0.015123909719711417,0.01843226497089829,1.2666274390258312
14-Sep-22,customer_23,experiment,True,150174,69,538,63,6,0.00399536537616365,0.041951336449718324,0.04594670182588198,3.582510953960073
14-Sep-22,customer_24,control,False,5698222,2105,963,1998,107,0.0018777787176420997,0.03506356895185902,0.03694134766950112,0.16900008458778895
14-Sep-22,customer_24,experiment,False,5004960,2067,971,1953,114,0.002277740481442409,0.03902129087944759,0.04129903136089,0.1940075445158403
14-Sep-22,customer_25,control,False,10493683,5374,6491,4217,1157,0.0110256808786772,0.04018608147396867,0.05121176235264587,0.6185626152419508
14-Sep-22,customer_25,experiment,False,19388617,5927,6576,3580,2347,0.01210504080822268,0.01846444230653481,0.03056948311475749,0.33916807990998016
14-Sep-22,customer_26,control,False,37501,137,510,135,2,0.005333191114903602,0.35999040025599316,0.36532359137089676,13.599637343004186
14-Sep-22,customer_26,experiment,False,93112,128,512,123,5,0.0053698771372111005,0.13209897757539307,0.13746885471260417,5.498754188504167
14-Sep-22,customer_27,control,False,2631663,673,3911,640,33,0.0012539599485192443,0.024319223244009584,0.02557318319252883,1.4861325329268984
14-Sep-22,customer_27,experiment,False,3618506,767,3933,707,60,0.0016581428910163475,0.01953845039914263,0.021196593290158976,1.086912665061216
14-Sep-22,customer_28,control,False,8570741,569,3290,367,202,0.002356855725776803,0.0042820101552479535,0.0066388658810247565,0.38386412563394456
14-Sep-22,customer_28,experiment,False,7530299,627,3291,399,228,0.0030277682200932528,0.0052985943851631915,0.008326362605256444,0.4370344391371445
14-Sep-22,customer_29,control,False,1389977,64,540,41,23,0.0016547036389810768,0.0029496890955749626,0.00460439273455604,0.38849563697816586
14-Sep-22,customer_29,experiment,False,553038,56,538,42,14,0.002531471616778594,0.007594414850335782,0.010125886467114376,0.9728083784477739
14-Sep-22,customer_30,control,False,2696881,674,5872,643,31,0.001149476005800775,0.023842357152577365,0.02499183315837814,2.1773300342135973
14-Sep-22,customer_30,experiment,False,6042096,635,5885,582,53,0.0008771790451525431,0.009632418948656227,0.010509597993808772,0.9739997510797578
15-Sep-22,customer_1,control,False,7887280,2446,40157,2321,125,0.0015848302583400106,0.029427128236857322,0.031011958495197327,5.091362294732785
15-Sep-22,customer_1,experiment,False,5608673,2514,40166,2411,103,0.0018364415254731377,0.042986995319570245,0.044823436845043384,7.161408768170297
15-Sep-22,customer_2,control,False,23370592,2856,6344,2572,284,0.0012152024219155423,0.011005283905516814,0.012220486327432355,0.27145225931803524
15-Sep-22,customer_2,experiment,False,19074707,3009,6375,2639,370,0.0019397414597246499,0.013835074897873922,0.015774816357598573,0.33421221096607145
15-Sep-22,customer_3,control,False,22546397,2764,12682,2367,397,0.0017608134905102576,0.010498351466090124,0.012259164956600382,0.5624845513010349
15-Sep-22,customer_3,experiment,False,55398130,3495,12807,2026,1469,0.0026517140560520726,0.0036571631569513267,0.006308877213003399,0.2311810886035323
15-Sep-22,customer_4,control,True,7481709,5331,7307,5092,239,0.0031944573091522276,0.0680593163941554,0.07125377370330763,0.9766485170700971
15-Sep-22,customer_4,experiment,True,6794527,5315,7346,5052,263,0.0038707624533687182,0.07435396165178239,0.0782247241051511,1.0811642959105174
15-Sep-22,customer_5,control,True,26503716,1611,17415,1255,356,0.0013432078731903103,0.004735185058578201,0.0060783929317685115,0.6570776716744173
15-Sep-22,customer_5,experiment,True,22093504,1675,17539,1333,342,0.0015479663162529583,0.006033447659547349,0.007581413975800308,0.7938532520690245
15-Sep-22,customer_6,control,False,1813519,132,2926,130,2,0.00011028282582095914,0.007168383678362344,0.007278666504183303,1.6134377417606323
15-Sep-22,customer_6,experiment,False,1737884,148,2942,131,17,0.0009782010767116793,0.007537902414660587,0.008516103491372266,1.692863275109271
15-Sep-22,customer_7,control,False,2334558,394,1232,357,37,0.0015848824488404229,0.015291973898271107,0.01687685634711153,0.5277230208030814
15-Sep-22,customer_7,experiment,False,10816331,470,1374,315,155,0.0014330182757905615,0.0029122629475743667,0.004345281223364928,0.12703013618943432
15-Sep-22,customer_8,control,False,2850604,676,14320,617,59,0.0020697367996396552,0.021644535684367243,0.0237142724840069,5.023496774718621
15-Sep-22,customer_8,experiment,False,30266148,705,14531,363,342,0.0011299753110306603,0.0011993597599535956,0.002329335070984256,0.48010734633293933
15-Sep-22,customer_9,control,False,5628244,619,13876,535,84,0.0014924726077973876,0.009505629109185742,0.01099810171698313,2.4654226078329224
15-Sep-22,customer_9,experiment,False,4287681,664,13853,561,103,0.0024022309495505844,0.013083995754348331,0.015486226703898914,3.2308840139926454
15-Sep-22,customer_10,control,False,1816518,237,7260,183,54,0.002972720336379821,0.010074218917731616,0.013046939254111439,3.9966573411328707
15-Sep-22,customer_10,experiment,False,6669418,727,7326,120,607,0.009101243916635604,0.0017992574464518493,0.010900501363087454,1.098446671058854
15-Sep-22,customer_11,control,False,43532954,3797,13758,2549,1248,0.002866793739749432,0.00585533432902348,0.008722128068772912,0.31603644448295426
15-Sep-22,customer_11,experiment,False,55830266,4012,13782,2102,1910,0.003421083467522795,0.0037649829574517876,0.007186066424974583,0.24685535261465527
15-Sep-22,customer_12,control,False,301687,628,2443,601,27,0.00894967300546593,0.19921309171426013,0.20816276471972606,8.097796723093802
15-Sep-22,customer_12,experiment,False,2352716,678,2468,495,183,0.007778244377986974,0.021039513481440175,0.028817757859427147,1.0490003893372595
15-Sep-22,customer_13,control,False,628775,40,372,32,8,0.0012723152160947875,0.00508926086437915,0.006361576080473938,0.5916265754840762
15-Sep-22,customer_13,experiment,False,389070,47,367,9,38,0.00976687999588763,0.002313208420078649,0.012080088415966278,0.9432749890765159
15-Sep-22,customer_14,control,False,9167145,1369,12194,1223,146,0.0015926441656589922,0.013341122017814707,0.014933766183473697,1.330185133975736
15-Sep-22,customer_14,experiment,False,19888419,1566,12439,1039,527,0.002649783273371302,0.005224145770460689,0.007873929043831992,0.6254393574471656
15-Sep-22,customer_15,control,False,2859399,865,10311,775,90,0.00314751456512365,0.02710359764412032,0.030251112209243973,3.6060025201099952
15-Sep-22,customer_15,experiment,False,12882376,878,10412,653,225,0.0017465722161812385,0.005068940698517105,0.006815512914698344,0.808235996216847
15-Sep-22,customer_16,control,False,21203393,4983,10243,4768,215,0.0010139886573813917,0.022486967062299888,0.02350095571968128,0.48308306128174866
15-Sep-22,customer_16,experiment,False,17670575,5249,10506,4372,877,0.004963052984976437,0.02474169629454616,0.029704749279522595,0.594547715623289
15-Sep-22,customer_17,control,False,1344602,1101,10079,1099,2,0.00014874289938584056,0.0817342232125194,0.08188296611190524,7.495898414549435
15-Sep-22,customer_17,experiment,False,1581496,1057,10035,1052,5,0.0003161563481665461,0.06651929565424129,0.06683545200240786,6.345257907702581
15-Sep-22,customer_18,control,False,1059553,253,938,249,4,0.00037751768906321817,0.02350047614418533,0.02387799383324855,0.8852789808532466
15-Sep-22,customer_18,experiment,False,1115812,213,944,203,10,0.0008962083218319932,0.01819302893318946,0.019089237255021454,0.8460206558094017
15-Sep-22,customer_19,control,True,257541,101,388,93,8,0.0031063015209228818,0.0361107551807285,0.03921705670165139,1.5065562376475978
15-Sep-22,customer_19,experiment,True,688000,98,389,89,9,0.001308139534883721,0.012936046511627906,0.014244186046511627,0.565406976744186
15-Sep-22,customer_20,control,True,1343617,445,8679,427,18,0.0013396674796463575,0.03177988965605526,0.03311955713570162,6.459430031028187
15-Sep-22,customer_20,experiment,True,2323563,494,8739,480,14,0.000602522935681107,0.02065792922335224,0.021260452159033348,3.7610342392265674
